Treatment,Replicate,Date,Temperature,Lux,Day,Period,Treatment.Replicate
Ambient,R2,2/19/18,31.472,0,96,Bleaching,
N,R2,2/19/18,31.676,NA,96,Bleaching,
N+P,R1,2/19/18,30.963,NA,96,Bleaching,
N+P,R2,2/19/18,31.472,0,96,Bleaching,
Ambient,R1,2/19/18,31.064,NA,96,Bleaching,
Ambient,R2,2/19/18,31.064,1345.5,96,Bleaching,
N,R2,2/19/18,31.166,NA,96,Bleaching,
N+P,R1,2/19/18,31.064,NA,96,Bleaching,
N+P,R2,2/19/18,31.064,1463.9,96,Bleaching,
Ambient,R1,2/19/18,30.963,NA,96,Bleaching,
Ambient,R2,2/19/18,31.472,0,96,Bleaching,
N,R2,2/19/18,31.574,NA,96,Bleaching,
N+P,R1,2/19/18,30.963,NA,96,Bleaching,
N+P,R2,2/19/18,31.472,0,96,Bleaching,
Ambient,R1,2/19/18,31.064,NA,96,Bleaching,
Ambient,R2,2/19/18,31.064,1550,96,Bleaching,
N,R2,2/19/18,31.166,NA,96,Bleaching,
N+P,R1,2/19/18,31.064,NA,96,Bleaching,
N+P,R2,2/19/18,31.166,1550,96,Bleaching,
Ambient,R1,2/20/18,31.574,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.472,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.574,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.574,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,3961.1,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,3961.1,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.574,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,3961.1,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,3961.1,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1259.4,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,473.6,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,419.8,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,3100,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,979.5,97,Bleaching,
Ambient,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,871.9,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.778,NA,97,Bleaching,
N+P,R2,2/20/18,31.88,785.8,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,2238.9,97,Bleaching,
N,R2,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,678.1,97,Bleaching,
Ambient,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1237.9,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1001,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1248.6,97,Bleaching,
N,R2,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.778,NA,97,Bleaching,
N+P,R2,2/20/18,31.88,344.4,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1377.8,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1377.8,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1356.3,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1356.3,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1270.1,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1248.6,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.88,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1291.7,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1291.7,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,1550,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1205.6,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R2,2/20/18,31.983,4133.4,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1356.3,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,4133.4,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
N+P,R2,2/20/18,31.983,1377.8,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,4133.4,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.676,0,97,Bleaching,
N,R2,2/20/18,31.778,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.676,0,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.778,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R2,2/20/18,31.983,3961.1,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.778,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/20/18,31.676,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.676,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
Ambient,R1,2/20/18,31.983,NA,97,Bleaching,
N+P,R1,2/20/18,31.88,NA,97,Bleaching,
Ambient,R1,2/20/18,31.574,NA,97,Bleaching,
Ambient,R2,2/20/18,31.88,0,97,Bleaching,
N,R2,2/20/18,31.88,NA,97,Bleaching,
N+P,R1,2/20/18,31.574,NA,97,Bleaching,
N+P,R2,2/20/18,31.778,0,97,Bleaching,
N+P,R1,2/20/18,31.983,NA,97,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.88,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.778,0,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
Ambient,R2,2/21/18,31.983,3961.1,98,Bleaching,
N,R2,2/21/18,31.983,NA,98,Bleaching,
N+P,R1,2/21/18,31.778,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,721.2,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
Ambient,R1,2/21/18,31.983,NA,98,Bleaching,
Ambient,R2,2/21/18,31.983,3961.1,98,Bleaching,
N,R2,2/21/18,31.983,NA,98,Bleaching,
N+P,R1,2/21/18,31.778,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,742.7,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.778,0,98,Bleaching,
Ambient,R2,2/21/18,31.983,3788.9,98,Bleaching,
N,R2,2/21/18,31.983,NA,98,Bleaching,
N+P,R1,2/21/18,31.778,NA,98,Bleaching,
N+P,R2,2/21/18,31.88,764.2,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.778,0,98,Bleaching,
Ambient,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R2,2/21/18,31.88,3961.1,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.88,936.5,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.88,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.778,0,98,Bleaching,
Ambient,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R2,2/21/18,31.983,3788.9,98,Bleaching,
N,R2,2/21/18,31.983,NA,98,Bleaching,
N+P,R1,2/21/18,31.778,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,947.2,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.88,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.778,0,98,Bleaching,
Ambient,R1,2/21/18,31.983,NA,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.88,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.88,0,98,Bleaching,
Ambient,R1,2/21/18,31.983,NA,98,Bleaching,
Ambient,R2,2/21/18,31.983,3961.1,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,1087.2,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.88,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
Ambient,R1,2/21/18,31.983,NA,98,Bleaching,
Ambient,R2,2/21/18,31.983,3788.9,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,958,98,Bleaching,
Ambient,R1,2/21/18,31.778,NA,98,Bleaching,
Ambient,R2,2/21/18,31.676,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.676,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.676,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
Ambient,R2,2/21/18,31.983,3788.9,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,1076.4,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.676,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
Ambient,R1,2/21/18,31.983,NA,98,Bleaching,
Ambient,R2,2/21/18,31.983,3788.9,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
N+P,R2,2/21/18,31.983,1087.2,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
Ambient,R2,2/21/18,31.778,0,98,Bleaching,
N,R2,2/21/18,31.778,NA,98,Bleaching,
N+P,R1,2/21/18,31.574,NA,98,Bleaching,
N+P,R2,2/21/18,31.676,0,98,Bleaching,
N+P,R1,2/21/18,31.88,NA,98,Bleaching,
Ambient,R1,2/21/18,31.676,NA,98,Bleaching,
