Spp,Fragment_ID,Date,Nutrient_Treatment,Replicate_Tank,YII,Genotype,Days_in_Experiment,Time_Point,Sample_ID,Phase,Symbiodiniaceae_genus
Ac,Ac_143,2018-01-30,Ambient,R1,0.582,G_08,76,T13,Ac_143_T13,Nutrients,Symbiodinium
Ac,Ac_231,2018-01-30,Ambient,R2,0.577,G_08,76,T13,Ac_231_T13,Nutrients,Symbiodinium
Ac,Ac_149,2018-01-30,Ambient,R1,0.563,G_31,76,T13,Ac_149_T13,Nutrients,Symbiodinium
Ac,Ac_152,2018-01-30,Ambient,R2,0.578,G_31,76,T13,Ac_152_T13,Nutrients,Symbiodinium
Ac,Ac_157,2018-01-30,Ambient,R1,0.592,G_31,76,T13,Ac_157_T13,Nutrients,Symbiodinium
Ac,Ac_160,2018-01-30,Ambient,R2,0.565,G_31,76,T13,Ac_160_T13,Nutrients,Symbiodinium
Ac,Ac_248,2018-01-30,Ambient,R1,0.595,G_31,76,T13,Ac_248_T13,Nutrients,Symbiodinium
Ac,Ac_176,2018-01-30,Ambient,R1,0.579,G_48,76,T13,Ac_176_T13,Nutrients,Symbiodinium
Ac,Ac_179,2018-01-30,Ambient,R2,0.603,G_48,76,T13,Ac_179_T13,Nutrients,Symbiodinium
Ac,Ac_182,2018-01-30,Ambient,R1,0.586,G_48,76,T13,Ac_182_T13,Nutrients,Symbiodinium
Ac,Ac_186,2018-01-30,Ambient,R2,0.591,G_48,76,T13,Ac_186_T13,Nutrients,Symbiodinium
Ac,Ac_189,2018-01-30,Ambient,R1,0.59,G_48,76,T13,Ac_189_T13,Nutrients,Symbiodinium
Ac,Ac_277,2018-01-30,Ambient,R2,0.583,G_48,76,T13,Ac_277_T13,Nutrients,Symbiodinium
Ac,Ac_281,2018-01-30,Ambient,R1,0.577,G_48,76,T13,Ac_281_T13,Nutrients,Symbiodinium
Ac,Ac_284,2018-01-30,Ambient,R2,0.594,G_48,76,T13,Ac_284_T13,Nutrients,Symbiodinium
Ac,Ac_287,2018-01-30,Ambient,R1,0.569,G_48,76,T13,Ac_287_T13,Nutrients,Symbiodinium
Ac,Ac_290,2018-01-30,Ambient,R2,0.601,G_48,76,T13,Ac_290_T13,Nutrients,Symbiodinium
Ac,Ac_102,2018-01-30,Ambient,R2,0.565,G_50,76,T13,Ac_102_T13,Nutrients,Symbiodinium
Ac,Ac_105,2018-01-30,Ambient,R1,0.571,G_50,76,T13,Ac_105_T13,Nutrients,Symbiodinium
Ac,Ac_108,2018-01-30,Ambient,R2,0.566,G_50,76,T13,Ac_108_T13,Nutrients,Symbiodinium
Ac,Ac_204,2018-01-30,Ambient,R1,0.58,G_50,76,T13,Ac_204_T13,Nutrients,Symbiodinium
Ac,Ac_116,2018-01-30,Ambient,R1,0.586,G_62,76,T13,Ac_116_T13,Nutrients,Symbiodinium
Ac,Ac_119,2018-01-30,Ambient,R2,0.591,G_62,76,T13,Ac_119_T13,Nutrients,Symbiodinium
Ac,Ac_122,2018-01-30,Ambient,R1,0.591,G_62,76,T13,Ac_122_T13,Nutrients,Symbiodinium
Ac,Ac_125,2018-01-30,Ambient,R2,0.572,G_62,76,T13,Ac_125_T13,Nutrients,Symbiodinium
Ac,Ac_129,2018-01-30,Ambient,R1,0.592,G_62,76,T13,Ac_129_T13,Nutrients,Symbiodinium
Ac,Ac_217,2018-01-30,Ambient,R2,0.561,G_62,76,T13,Ac_217_T13,Nutrients,Symbiodinium
Ac,Ac_220,2018-01-30,Ambient,R1,0.552,G_62,76,T13,Ac_220_T13,Nutrients,Symbiodinium
Ac,Ac_223,2018-01-30,Ambient,R2,0.557,G_62,76,T13,Ac_223_T13,Nutrients,Symbiodinium
Ac,Ac_226,2018-01-30,Ambient,R1,0.581,G_62,76,T13,Ac_226_T13,Nutrients,Symbiodinium
Ac,Ac_164,2018-01-30,NH4,R1,0.59,G_07,76,T13,Ac_164_T13,Nutrients,Symbiodinium
Ac,Ac_170,2018-01-30,NH4,R1,0.578,G_07,76,T13,Ac_170_T13,Nutrients,Symbiodinium
Ac,Ac_174,2018-01-30,NH4,R2,0.681,G_07,76,T13,Ac_174_T13,Nutrients,Symbiodinium
Ac,Ac_262,2018-01-30,NH4,R1,0.57,G_07,76,T13,Ac_262_T13,Nutrients,Symbiodinium
Ac,Ac_265,2018-01-30,NH4,R2,0.584,G_07,76,T13,Ac_265_T13,Nutrients,Symbiodinium
Ac,Ac_268,2018-01-30,NH4,R1,0.587,G_07,76,T13,Ac_268_T13,Nutrients,Symbiodinium
Ac,Ac_271,2018-01-30,NH4,R2,0.596,G_07,76,T13,Ac_271_T13,Nutrients,Symbiodinium
Ac,Ac_274,2018-01-30,NH4,R1,0.565,G_07,76,T13,Ac_274_T13,Nutrients,Symbiodinium
Ac,Ac_144,2018-01-30,NH4,R1,0.609,G_08,76,T13,Ac_144_T13,Nutrients,Symbiodinium
Ac,Ac_232,2018-01-30,NH4,R2,0.585,G_08,76,T13,Ac_232_T13,Nutrients,Symbiodinium
Ac,Ac_234,2018-01-30,NH4,R2,0.601,G_08,76,T13,Ac_234_T13,Nutrients,Symbiodinium
Ac,Ac_150,2018-01-30,NH4,R1,0.613,G_31,76,T13,Ac_150_T13,Nutrients,Symbiodinium
Ac,Ac_154,2018-01-30,NH4,R2,0.582,G_31,76,T13,Ac_154_T13,Nutrients,Symbiodinium
Ac,Ac_158,2018-01-30,NH4,R1,0.63,G_31,76,T13,Ac_158_T13,Nutrients,Symbiodinium
Ac,Ac_246,2018-01-30,NH4,R2,0.59,G_31,76,T13,Ac_246_T13,Nutrients,Symbiodinium
Ac,Ac_249,2018-01-30,NH4,R1,0.628,G_31,76,T13,Ac_249_T13,Nutrients,Symbiodinium
Ac,Ac_299,2018-01-30,NH4,R2,0.563,G_31,76,T13,Ac_299_T13,Nutrients,Symbiodinium
Ac,Ac_177,2018-01-30,NH4,R1,0.615,G_48,76,T13,Ac_177_T13,Nutrients,Symbiodinium
Ac,Ac_180,2018-01-30,NH4,R2,0.615,G_48,76,T13,Ac_180_T13,Nutrients,Symbiodinium
Ac,Ac_183,2018-01-30,NH4,R1,0.615,G_48,76,T13,Ac_183_T13,Nutrients,Symbiodinium
Ac,Ac_187,2018-01-30,NH4,R2,0.601,G_48,76,T13,Ac_187_T13,Nutrients,Symbiodinium
Ac,Ac_190,2018-01-30,NH4,R1,0.621,G_48,76,T13,Ac_190_T13,Nutrients,Symbiodinium
Ac,Ac_278,2018-01-30,NH4,R2,0.619,G_48,76,T13,Ac_278_T13,Nutrients,Symbiodinium
Ac,Ac_282,2018-01-30,NH4,R1,0.624,G_48,76,T13,Ac_282_T13,Nutrients,Symbiodinium
Ac,Ac_285,2018-01-30,NH4,R2,0.607,G_48,76,T13,Ac_285_T13,Nutrients,Symbiodinium
Ac,Ac_288,2018-01-30,NH4,R1,0.618,G_48,76,T13,Ac_288_T13,Nutrients,Symbiodinium
Ac,Ac_106,2018-01-30,NH4,R1,0.59,G_50,76,T13,Ac_106_T13,Nutrients,Symbiodinium
Ac,Ac_117,2018-01-30,NH4,R1,0.612,G_62,76,T13,Ac_117_T13,Nutrients,Symbiodinium
Ac,Ac_120,2018-01-30,NH4,R2,0.611,G_62,76,T13,Ac_120_T13,Nutrients,Symbiodinium
Ac,Ac_123,2018-01-30,NH4,R1,0.603,G_62,76,T13,Ac_123_T13,Nutrients,Symbiodinium
Ac,Ac_126,2018-01-30,NH4,R2,0.613,G_62,76,T13,Ac_126_T13,Nutrients,Symbiodinium
Ac,Ac_130,2018-01-30,NH4,R1,0.606,G_62,76,T13,Ac_130_T13,Nutrients,Symbiodinium
Ac,Ac_218,2018-01-30,NH4,R2,0.614,G_62,76,T13,Ac_218_T13,Nutrients,Symbiodinium
Ac,Ac_221,2018-01-30,NH4,R1,0.608,G_62,76,T13,Ac_221_T13,Nutrients,Symbiodinium
Ac,Ac_224,2018-01-30,NH4,R2,0.61,G_62,76,T13,Ac_224_T13,Nutrients,Symbiodinium
Ac,Ac_227,2018-01-30,NH4,R1,0.601,G_62,76,T13,Ac_227_T13,Nutrients,Symbiodinium
Ac,Ac_230,2018-01-30,NH4,R2,0.615,G_62,76,T13,Ac_230_T13,Nutrients,Symbiodinium
Ac,Ac_165,2018-01-30,NH4+PO4,R1,0.568,G_07,76,T13,Ac_165_T13,Nutrients,Symbiodinium
Ac,Ac_168,2018-01-30,NH4+PO4,R2,0.547,G_07,76,T13,Ac_168_T13,Nutrients,Symbiodinium
Ac,Ac_171,2018-01-30,NH4+PO4,R1,0.553,G_07,76,T13,Ac_171_T13,Nutrients,Symbiodinium
Ac,Ac_175,2018-01-30,NH4+PO4,R2,0.595,G_07,76,T13,Ac_175_T13,Nutrients,Symbiodinium
Ac,Ac_263,2018-01-30,NH4+PO4,R1,0.531,G_07,76,T13,Ac_263_T13,Nutrients,Symbiodinium
Ac,Ac_266,2018-01-30,NH4+PO4,R2,0.59,G_07,76,T13,Ac_266_T13,Nutrients,Symbiodinium
Ac,Ac_269,2018-01-30,NH4+PO4,R1,0.563,G_07,76,T13,Ac_269_T13,Nutrients,Symbiodinium
Ac,Ac_272,2018-01-30,NH4+PO4,R2,0.586,G_07,76,T13,Ac_272_T13,Nutrients,Symbiodinium
Ac,Ac_145,2018-01-30,NH4+PO4,R1,0.572,G_08,76,T13,Ac_145_T13,Nutrients,Symbiodinium
Ac,Ac_233,2018-01-30,NH4+PO4,R2,0.579,G_08,76,T13,Ac_233_T13,Nutrients,Symbiodinium
Ac,Ac_235,2018-01-30,NH4+PO4,R2,0.603,G_08,76,T13,Ac_235_T13,Nutrients,Symbiodinium
Ac,Ac_151,2018-01-30,NH4+PO4,R1,0.559,G_31,76,T13,Ac_151_T13,Nutrients,Symbiodinium
Ac,Ac_155,2018-01-30,NH4+PO4,R2,0.62,G_31,76,T13,Ac_155_T13,Nutrients,Symbiodinium
Ac,Ac_159,2018-01-30,NH4+PO4,R1,0.588,G_31,76,T13,Ac_159_T13,Nutrients,Symbiodinium
Ac,Ac_247,2018-01-30,NH4+PO4,R2,0.608,G_31,76,T13,Ac_247_T13,Nutrients,Symbiodinium
Ac,Ac_250,2018-01-30,NH4+PO4,R1,0.589,G_31,76,T13,Ac_250_T13,Nutrients,Symbiodinium
Ac,Ac_178,2018-01-30,NH4+PO4,R1,0.636,G_48,76,T13,Ac_178_T13,Nutrients,Symbiodinium
Ac,Ac_181,2018-01-30,NH4+PO4,R2,0.614,G_48,76,T13,Ac_181_T13,Nutrients,Symbiodinium
Ac,Ac_184,2018-01-30,NH4+PO4,R1,0.618,G_48,76,T13,Ac_184_T13,Nutrients,Symbiodinium
Ac,Ac_188,2018-01-30,NH4+PO4,R2,0.617,G_48,76,T13,Ac_188_T13,Nutrients,Symbiodinium
Ac,Ac_276,2018-01-30,NH4+PO4,R1,0.624,G_48,76,T13,Ac_276_T13,Nutrients,Symbiodinium
Ac,Ac_280,2018-01-30,NH4+PO4,R2,0.615,G_48,76,T13,Ac_280_T13,Nutrients,Symbiodinium
Ac,Ac_283,2018-01-30,NH4+PO4,R1,0.626,G_48,76,T13,Ac_283_T13,Nutrients,Symbiodinium
Ac,Ac_286,2018-01-30,NH4+PO4,R2,0.612,G_48,76,T13,Ac_286_T13,Nutrients,Symbiodinium
Ac,Ac_289,2018-01-30,NH4+PO4,R1,0.623,G_48,76,T13,Ac_289_T13,Nutrients,Symbiodinium
Ac,Ac_101,2018-01-30,NH4+PO4,R1,0.593,G_50,76,T13,Ac_101_T13,Nutrients,Symbiodinium
Ac,Ac_104,2018-01-30,NH4+PO4,R2,0.583,G_50,76,T13,Ac_104_T13,Nutrients,Symbiodinium
Ac,Ac_107,2018-01-30,NH4+PO4,R1,0.577,G_50,76,T13,Ac_107_T13,Nutrients,Symbiodinium
Ac,Ac_110,2018-01-30,NH4+PO4,R2,0.592,G_50,76,T13,Ac_110_T13,Nutrients,Symbiodinium
Ac,Ac_118,2018-01-30,NH4+PO4,R1,0.622,G_62,76,T13,Ac_118_T13,Nutrients,Symbiodinium
Ac,Ac_121,2018-01-30,NH4+PO4,R2,0.612,G_62,76,T13,Ac_121_T13,Nutrients,Symbiodinium
Ac,Ac_124,2018-01-30,NH4+PO4,R1,0.594,G_62,76,T13,Ac_124_T13,Nutrients,Symbiodinium
Ac,Ac_128,2018-01-30,NH4+PO4,R2,0.612,G_62,76,T13,Ac_128_T13,Nutrients,Symbiodinium
Ac,Ac_216,2018-01-30,NH4+PO4,R1,0.59,G_62,76,T13,Ac_216_T13,Nutrients,Symbiodinium
Ac,Ac_219,2018-01-30,NH4+PO4,R2,0.608,G_62,76,T13,Ac_219_T13,Nutrients,Symbiodinium
Ac,Ac_222,2018-01-30,NH4+PO4,R1,0.607,G_62,76,T13,Ac_222_T13,Nutrients,Symbiodinium
Ac,Ac_225,2018-01-30,NH4+PO4,R2,0.565,G_62,76,T13,Ac_225_T13,Nutrients,Symbiodinium
Ac,Ac_228,2018-01-30,NH4+PO4,R1,0.593,G_62,76,T13,Ac_228_T13,Nutrients,Symbiodinium
Ac,Ac_229,2018-01-30,NH4+PO4,R2,0.609,G_62,76,T13,Ac_229_T13,Nutrients,Symbiodinium
Ac,Ac_162,2018-02-07,Ambient,R1,0.516,G_07,84,T15,Ac_162_T15,Ramping,Symbiodinium
Ac,Ac_166,2018-02-07,Ambient,R2,0.46,G_07,84,T15,Ac_166_T15,Ramping,Symbiodinium
Ac,Ac_169,2018-02-07,Ambient,R1,0.522,G_07,84,T15,Ac_169_T15,Ramping,Symbiodinium
Ac,Ac_173,2018-02-07,Ambient,R2,0.49,G_07,84,T15,Ac_173_T15,Ramping,Symbiodinium
Ac,Ac_261,2018-02-07,Ambient,R1,0.538,G_07,84,T15,Ac_261_T15,Ramping,Symbiodinium
Ac,Ac_264,2018-02-07,Ambient,R2,0.517,G_07,84,T15,Ac_264_T15,Ramping,Symbiodinium
Ac,Ac_273,2018-02-07,Ambient,R1,0.493,G_07,84,T15,Ac_273_T15,Ramping,Symbiodinium
Ac,Ac_143,2018-02-07,Ambient,R1,0.568,G_08,84,T15,Ac_143_T15,Ramping,Symbiodinium
Ac,Ac_231,2018-02-07,Ambient,R2,0.563,G_08,84,T15,Ac_231_T15,Ramping,Symbiodinium
Ac,Ac_152,2018-02-07,Ambient,R2,0.591,G_31,84,T15,Ac_152_T15,Ramping,Symbiodinium
Ac,Ac_157,2018-02-07,Ambient,R1,0.584,G_31,84,T15,Ac_157_T15,Ramping,Symbiodinium
Ac,Ac_160,2018-02-07,Ambient,R2,0.58,G_31,84,T15,Ac_160_T15,Ramping,Symbiodinium
Ac,Ac_248,2018-02-07,Ambient,R1,0.593,G_31,84,T15,Ac_248_T15,Ramping,Symbiodinium
Ac,Ac_176,2018-02-07,Ambient,R1,0.578,G_48,84,T15,Ac_176_T15,Ramping,Symbiodinium
Ac,Ac_179,2018-02-07,Ambient,R2,0.594,G_48,84,T15,Ac_179_T15,Ramping,Symbiodinium
Ac,Ac_182,2018-02-07,Ambient,R1,0.591,G_48,84,T15,Ac_182_T15,Ramping,Symbiodinium
Ac,Ac_186,2018-02-07,Ambient,R2,0.592,G_48,84,T15,Ac_186_T15,Ramping,Symbiodinium
Ac,Ac_277,2018-02-07,Ambient,R2,0.601,G_48,84,T15,Ac_277_T15,Ramping,Symbiodinium
Ac,Ac_281,2018-02-07,Ambient,R1,0.607,G_48,84,T15,Ac_281_T15,Ramping,Symbiodinium
Ac,Ac_284,2018-02-07,Ambient,R2,0.592,G_48,84,T15,Ac_284_T15,Ramping,Symbiodinium
Ac,Ac_287,2018-02-07,Ambient,R1,0.581,G_48,84,T15,Ac_287_T15,Ramping,Symbiodinium
Ac,Ac_102,2018-02-07,Ambient,R2,0.582,G_50,84,T15,Ac_102_T15,Ramping,Symbiodinium
Ac,Ac_105,2018-02-07,Ambient,R1,0.583,G_50,84,T15,Ac_105_T15,Ramping,Symbiodinium
Ac,Ac_108,2018-02-07,Ambient,R2,0.573,G_50,84,T15,Ac_108_T15,Ramping,Symbiodinium
Ac,Ac_204,2018-02-07,Ambient,R1,0.58,G_50,84,T15,Ac_204_T15,Ramping,Symbiodinium
Ac,Ac_116,2018-02-07,Ambient,R1,0.59,G_62,84,T15,Ac_116_T15,Ramping,Symbiodinium
Ac,Ac_119,2018-02-07,Ambient,R2,0.59,G_62,84,T15,Ac_119_T15,Ramping,Symbiodinium
Ac,Ac_122,2018-02-07,Ambient,R1,0.59,G_62,84,T15,Ac_122_T15,Ramping,Symbiodinium
Ac,Ac_125,2018-02-07,Ambient,R2,0.589,G_62,84,T15,Ac_125_T15,Ramping,Symbiodinium
Ac,Ac_217,2018-02-07,Ambient,R2,0.576,G_62,84,T15,Ac_217_T15,Ramping,Symbiodinium
Ac,Ac_220,2018-02-07,Ambient,R1,0.573,G_62,84,T15,Ac_220_T15,Ramping,Symbiodinium
Ac,Ac_226,2018-02-07,Ambient,R1,0.582,G_62,84,T15,Ac_226_T15,Ramping,Symbiodinium
Ac,Ac_164,2018-02-07,NH4,R1,0.592,G_07,84,T15,Ac_164_T15,Ramping,Symbiodinium
Ac,Ac_170,2018-02-07,NH4,R1,0.591,G_07,84,T15,Ac_170_T15,Ramping,Symbiodinium
Ac,Ac_174,2018-02-07,NH4,R2,0.539,G_07,84,T15,Ac_174_T15,Ramping,Symbiodinium
Ac,Ac_262,2018-02-07,NH4,R1,0.595,G_07,84,T15,Ac_262_T15,Ramping,Symbiodinium
Ac,Ac_271,2018-02-07,NH4,R2,0.597,G_07,84,T15,Ac_271_T15,Ramping,Symbiodinium
Ac,Ac_274,2018-02-07,NH4,R1,0.558,G_07,84,T15,Ac_274_T15,Ramping,Symbiodinium
Ac,Ac_144,2018-02-07,NH4,R1,0.564,G_08,84,T15,Ac_144_T15,Ramping,Symbiodinium
Ac,Ac_232,2018-02-07,NH4,R2,0.564,G_08,84,T15,Ac_232_T15,Ramping,Symbiodinium
Ac,Ac_150,2018-02-07,NH4,R1,0.62,G_31,84,T15,Ac_150_T15,Ramping,Symbiodinium
Ac,Ac_154,2018-02-07,NH4,R2,0.607,G_31,84,T15,Ac_154_T15,Ramping,Symbiodinium
Ac,Ac_249,2018-02-07,NH4,R1,0.588,G_31,84,T15,Ac_249_T15,Ramping,Symbiodinium
Ac,Ac_299,2018-02-07,NH4,R2,0.576,G_31,84,T15,Ac_299_T15,Ramping,Symbiodinium
Ac,Ac_177,2018-02-07,NH4,R1,0.619,G_48,84,T15,Ac_177_T15,Ramping,Symbiodinium
Ac,Ac_187,2018-02-07,NH4,R2,0.57,G_48,84,T15,Ac_187_T15,Ramping,Symbiodinium
Ac,Ac_190,2018-02-07,NH4,R1,0.613,G_48,84,T15,Ac_190_T15,Ramping,Symbiodinium
Ac,Ac_278,2018-02-07,NH4,R2,0.595,G_48,84,T15,Ac_278_T15,Ramping,Symbiodinium
Ac,Ac_282,2018-02-07,NH4,R1,0.604,G_48,84,T15,Ac_282_T15,Ramping,Symbiodinium
Ac,Ac_285,2018-02-07,NH4,R2,0.602,G_48,84,T15,Ac_285_T15,Ramping,Symbiodinium
Ac,Ac_288,2018-02-07,NH4,R1,0.623,G_48,84,T15,Ac_288_T15,Ramping,Symbiodinium
Ac,Ac_106,2018-02-07,NH4,R1,0.591,G_50,84,T15,Ac_106_T15,Ramping,Symbiodinium
Ac,Ac_117,2018-02-07,NH4,R1,0.61,G_62,84,T15,Ac_117_T15,Ramping,Symbiodinium
Ac,Ac_120,2018-02-07,NH4,R2,0.599,G_62,84,T15,Ac_120_T15,Ramping,Symbiodinium
Ac,Ac_123,2018-02-07,NH4,R1,0.602,G_62,84,T15,Ac_123_T15,Ramping,Symbiodinium
Ac,Ac_126,2018-02-07,NH4,R2,0.587,G_62,84,T15,Ac_126_T15,Ramping,Symbiodinium
Ac,Ac_130,2018-02-07,NH4,R1,0.606,G_62,84,T15,Ac_130_T15,Ramping,Symbiodinium
Ac,Ac_221,2018-02-07,NH4,R1,0.614,G_62,84,T15,Ac_221_T15,Ramping,Symbiodinium
Ac,Ac_224,2018-02-07,NH4,R2,0.612,G_62,84,T15,Ac_224_T15,Ramping,Symbiodinium
Ac,Ac_230,2018-02-07,NH4,R2,0.602,G_62,84,T15,Ac_230_T15,Ramping,Symbiodinium
Ac,Ac_165,2018-02-07,NH4+PO4,R1,0.593,G_07,84,T15,Ac_165_T15,Ramping,Symbiodinium
Ac,Ac_168,2018-02-07,NH4+PO4,R2,0.579,G_07,84,T15,Ac_168_T15,Ramping,Symbiodinium
Ac,Ac_171,2018-02-07,NH4+PO4,R1,0.579,G_07,84,T15,Ac_171_T15,Ramping,Symbiodinium
Ac,Ac_175,2018-02-07,NH4+PO4,R2,0.587,G_07,84,T15,Ac_175_T15,Ramping,Symbiodinium
Ac,Ac_263,2018-02-07,NH4+PO4,R1,0.573,G_07,84,T15,Ac_263_T15,Ramping,Symbiodinium
Ac,Ac_272,2018-02-07,NH4+PO4,R2,0.571,G_07,84,T15,Ac_272_T15,Ramping,Symbiodinium
Ac,Ac_145,2018-02-07,NH4+PO4,R1,0.581,G_08,84,T15,Ac_145_T15,Ramping,Symbiodinium
Ac,Ac_233,2018-02-07,NH4+PO4,R2,0.608,G_08,84,T15,Ac_233_T15,Ramping,Symbiodinium
Ac,Ac_235,2018-02-07,NH4+PO4,R2,0.592,G_08,84,T15,Ac_235_T15,Ramping,Symbiodinium
Ac,Ac_151,2018-02-07,NH4+PO4,R1,0.549,G_31,84,T15,Ac_151_T15,Ramping,Symbiodinium
Ac,Ac_155,2018-02-07,NH4+PO4,R2,0.616,G_31,84,T15,Ac_155_T15,Ramping,Symbiodinium
Ac,Ac_247,2018-02-07,NH4+PO4,R2,0.597,G_31,84,T15,Ac_247_T15,Ramping,Symbiodinium
Ac,Ac_250,2018-02-07,NH4+PO4,R1,0.624,G_31,84,T15,Ac_250_T15,Ramping,Symbiodinium
Ac,Ac_178,2018-02-07,NH4+PO4,R1,0.627,G_48,84,T15,Ac_178_T15,Ramping,Symbiodinium
Ac,Ac_184,2018-02-07,NH4+PO4,R1,0.616,G_48,84,T15,Ac_184_T15,Ramping,Symbiodinium
Ac,Ac_188,2018-02-07,NH4+PO4,R2,0.634,G_48,84,T15,Ac_188_T15,Ramping,Symbiodinium
Ac,Ac_276,2018-02-07,NH4+PO4,R1,0.62,G_48,84,T15,Ac_276_T15,Ramping,Symbiodinium
Ac,Ac_280,2018-02-07,NH4+PO4,R2,0.64,G_48,84,T15,Ac_280_T15,Ramping,Symbiodinium
Ac,Ac_286,2018-02-07,NH4+PO4,R2,0.625,G_48,84,T15,Ac_286_T15,Ramping,Symbiodinium
Ac,Ac_289,2018-02-07,NH4+PO4,R1,0.608,G_48,84,T15,Ac_289_T15,Ramping,Symbiodinium
Ac,Ac_101,2018-02-07,NH4+PO4,R1,0.573,G_50,84,T15,Ac_101_T15,Ramping,Symbiodinium
Ac,Ac_104,2018-02-07,NH4+PO4,R2,0.6,G_50,84,T15,Ac_104_T15,Ramping,Symbiodinium
Ac,Ac_107,2018-02-07,NH4+PO4,R1,0.58,G_50,84,T15,Ac_107_T15,Ramping,Symbiodinium
Ac,Ac_118,2018-02-07,NH4+PO4,R1,0.612,G_62,84,T15,Ac_118_T15,Ramping,Symbiodinium
Ac,Ac_124,2018-02-07,NH4+PO4,R1,0.611,G_62,84,T15,Ac_124_T15,Ramping,Symbiodinium
Ac,Ac_128,2018-02-07,NH4+PO4,R2,0.63,G_62,84,T15,Ac_128_T15,Ramping,Symbiodinium
Ac,Ac_222,2018-02-07,NH4+PO4,R1,0.608,G_62,84,T15,Ac_222_T15,Ramping,Symbiodinium
Ac,Ac_225,2018-02-07,NH4+PO4,R2,0.624,G_62,84,T15,Ac_225_T15,Ramping,Symbiodinium
Ac,Ac_228,2018-02-07,NH4+PO4,R1,0.583,G_62,84,T15,Ac_228_T15,Ramping,Symbiodinium
Ac,Ac_229,2018-02-07,NH4+PO4,R2,0.619,G_62,84,T15,Ac_229_T15,Ramping,Symbiodinium
Ac,Ac_162,2018-02-12,Ambient,R1,0.513,G_07,89,T16,Ac_162_T16,Ramping,Symbiodinium
Ac,Ac_166,2018-02-12,Ambient,R2,0.489,G_07,89,T16,Ac_166_T16,Ramping,Symbiodinium
Ac,Ac_169,2018-02-12,Ambient,R1,0.489,G_07,89,T16,Ac_169_T16,Ramping,Symbiodinium
Ac,Ac_173,2018-02-12,Ambient,R2,0.514,G_07,89,T16,Ac_173_T16,Ramping,Symbiodinium
Ac,Ac_261,2018-02-12,Ambient,R1,0.528,G_07,89,T16,Ac_261_T16,Ramping,Symbiodinium
Ac,Ac_264,2018-02-12,Ambient,R2,0.522,G_07,89,T16,Ac_264_T16,Ramping,Symbiodinium
Ac,Ac_273,2018-02-12,Ambient,R1,0.464,G_07,89,T16,Ac_273_T16,Ramping,Symbiodinium
Ac,Ac_143,2018-02-12,Ambient,R1,0.557,G_08,89,T16,Ac_143_T16,Ramping,Symbiodinium
Ac,Ac_231,2018-02-12,Ambient,R2,0.554,G_08,89,T16,Ac_231_T16,Ramping,Symbiodinium
Ac,Ac_152,2018-02-12,Ambient,R2,0.583,G_31,89,T16,Ac_152_T16,Ramping,Symbiodinium
Ac,Ac_157,2018-02-12,Ambient,R1,0.561,G_31,89,T16,Ac_157_T16,Ramping,Symbiodinium
Ac,Ac_160,2018-02-12,Ambient,R2,0.569,G_31,89,T16,Ac_160_T16,Ramping,Symbiodinium
Ac,Ac_248,2018-02-12,Ambient,R1,0.573,G_31,89,T16,Ac_248_T16,Ramping,Symbiodinium
Ac,Ac_176,2018-02-12,Ambient,R1,0.561,G_48,89,T16,Ac_176_T16,Ramping,Symbiodinium
Ac,Ac_179,2018-02-12,Ambient,R2,0.574,G_48,89,T16,Ac_179_T16,Ramping,Symbiodinium
Ac,Ac_182,2018-02-12,Ambient,R1,0.562,G_48,89,T16,Ac_182_T16,Ramping,Symbiodinium
Ac,Ac_186,2018-02-12,Ambient,R2,0.575,G_48,89,T16,Ac_186_T16,Ramping,Symbiodinium
Ac,Ac_277,2018-02-12,Ambient,R2,0.574,G_48,89,T16,Ac_277_T16,Ramping,Symbiodinium
Ac,Ac_281,2018-02-12,Ambient,R1,0.571,G_48,89,T16,Ac_281_T16,Ramping,Symbiodinium
Ac,Ac_284,2018-02-12,Ambient,R2,0.57,G_48,89,T16,Ac_284_T16,Ramping,Symbiodinium
Ac,Ac_287,2018-02-12,Ambient,R1,0.562,G_48,89,T16,Ac_287_T16,Ramping,Symbiodinium
Ac,Ac_102,2018-02-12,Ambient,R2,0.57,G_50,89,T16,Ac_102_T16,Ramping,Symbiodinium
Ac,Ac_105,2018-02-12,Ambient,R1,0.565,G_50,89,T16,Ac_105_T16,Ramping,Symbiodinium
Ac,Ac_108,2018-02-12,Ambient,R2,0.551,G_50,89,T16,Ac_108_T16,Ramping,Symbiodinium
Ac,Ac_204,2018-02-12,Ambient,R1,0.566,G_50,89,T16,Ac_204_T16,Ramping,Symbiodinium
Ac,Ac_116,2018-02-12,Ambient,R1,0.559,G_62,89,T16,Ac_116_T16,Ramping,Symbiodinium
Ac,Ac_119,2018-02-12,Ambient,R2,0.559,G_62,89,T16,Ac_119_T16,Ramping,Symbiodinium
Ac,Ac_122,2018-02-12,Ambient,R1,0.564,G_62,89,T16,Ac_122_T16,Ramping,Symbiodinium
Ac,Ac_125,2018-02-12,Ambient,R2,0.556,G_62,89,T16,Ac_125_T16,Ramping,Symbiodinium
Ac,Ac_217,2018-02-12,Ambient,R2,0.553,G_62,89,T16,Ac_217_T16,Ramping,Symbiodinium
Ac,Ac_220,2018-02-12,Ambient,R1,0.538,G_62,89,T16,Ac_220_T16,Ramping,Symbiodinium
