Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
17,2/15/18,S.sid,22,22-35,Control,R2,0.455,22-35_2018-02-15
17,2/15/18,S.sid,23,23-68,Control,R2,0.44,23-68_2018-02-15
17,2/15/18,S.sid,23,23-72,Control,R2,0.401,23-72_2018-02-15
17,2/15/18,S.sid,23,23-75,Control,R2,0.407,23-75_2018-02-15
17,2/15/18,S.sid,24,24-16,Control,R2,0.396,24-16_2018-02-15
17,2/15/18,S.sid,24,24-19,Control,R2,0.4,24-19_2018-02-15
17,2/15/18,S.sid,27,27-57,Control,R2,0.47,27-57_2018-02-15
17,2/15/18,S.sid,27,27-73,Control,R2,0.466,27-73_2018-02-15
17,2/15/18,S.sid,27,27-85,Control,R2,0.449,27-85_2018-02-15
17,2/15/18,S.sid,28,28-11,Control,R2,0.503,28-11_2018-02-15
17,2/15/18,S.sid,28,28-15,Control,R2,0.474,28-15_2018-02-15
17,2/15/18,S.sid,28,28-29,Control,R2,0.495,28-29_2018-02-15
17,2/15/18,S.sid,30,30-15,Control,R2,0.37,30-15_2018-02-15
17,2/15/18,S.sid,30,30-20,Control,R2,0.398,30-20_2018-02-15
17,2/15/18,S.sid,30,30-26,Control,R2,0.387,30-26_2018-02-15
17,2/15/18,S.sid,20,20-29,N,R2,0.463,20-29_2018-02-15
17,2/15/18,S.sid,20,20-33,N,R2,0.498,20-33_2018-02-15
17,2/15/18,S.sid,20,20-46,N,R2,0.473,20-46_2018-02-15
17,2/15/18,S.sid,22,22-27,N,R2,0.481,22-27_2018-02-15
17,2/15/18,S.sid,22,22-33,N,R2,0.49,22-33_2018-02-15
17,2/15/18,S.sid,22,22-41,N,R2,0.487,22-41_2018-02-15
17,2/15/18,S.sid,23,23-73,N,R2,0.511,23-73_2018-02-15
17,2/15/18,S.sid,23,23-76,N,R2,0.442,23-76_2018-02-15
17,2/15/18,S.sid,23,23-80,N,R2,0.502,23-80_2018-02-15
17,2/15/18,S.sid,24,24-17,N,R2,0.412,24-17_2018-02-15
17,2/15/18,S.sid,24,24-21,N,R2,0.393,24-21_2018-02-15
17,2/15/18,S.sid,24,24-24,N,R2,0.392,24-24_2018-02-15
17,2/15/18,S.sid,27,27-67,N,R2,0.466,27-67_2018-02-15
17,2/15/18,S.sid,27,27-75,N,R2,0.442,27-75_2018-02-15
17,2/15/18,S.sid,27,27-86,N,R2,0.48,27-86_2018-02-15
17,2/15/18,S.sid,28,28-13,N,R2,0.479,28-13_2018-02-15
17,2/15/18,S.sid,28,28-18,N,R2,0.427,28-18_2018-02-15
17,2/15/18,S.sid,28,28-21,N,R2,0.42,28-21_2018-02-15
17,2/15/18,S.sid,30,30-16,N,R2,0.403,30-16_2018-02-15
17,2/15/18,S.sid,30,30-21,N,R2,0.436,30-21_2018-02-15
17,2/15/18,S.sid,30,30-27,N,R2,0.398,30-27_2018-02-15
17,2/15/18,S.sid,20,20-30,NP,R2,0.457,20-30_2018-02-15
17,2/15/18,S.sid,20,20-41,NP,R2,0.471,20-41_2018-02-15
17,2/15/18,S.sid,20,20-48,NP,R2,0.464,20-48_2018-02-15
17,2/15/18,S.sid,22,22-31,NP,R2,0.424,22-31_2018-02-15
17,2/15/18,S.sid,22,22-34,NP,R2,0.478,22-34_2018-02-15
17,2/15/18,S.sid,22,22-38,NP,R2,0.481,22-38_2018-02-15
17,2/15/18,S.sid,23,23-74,NP,R2,0.475,23-74_2018-02-15
17,2/15/18,S.sid,23,23-78,NP,R2,0.482,23-78_2018-02-15
17,2/15/18,S.sid,23,23-81,NP,R2,0.445,23-81_2018-02-15
17,2/15/18,S.sid,24,24-18,NP,R2,0.38,24-18_2018-02-15
17,2/15/18,S.sid,24,24-22,NP,R2,0.401,24-22_2018-02-15
17,2/15/18,S.sid,24,24-25,NP,R2,0.421,24-25_2018-02-15
17,2/15/18,S.sid,27,27-68,NP,R2,0.474,27-68_2018-02-15
17,2/15/18,S.sid,27,27-87,NP,R2,0.499,27-87_2018-02-15
17,2/15/18,S.sid,27,27-98,NP,R2,0.497,27-98_2018-02-15
17,2/15/18,S.sid,28,28-14,NP,R2,0.427,28-14_2018-02-15
17,2/15/18,S.sid,28,28-19,NP,R2,0.399,28-19_2018-02-15
17,2/15/18,S.sid,28,28-23,NP,R2,0.455,28-23_2018-02-15
17,2/15/18,S.sid,30,30-18,NP,R2,0.395,30-18_2018-02-15
17,2/15/18,S.sid,30,30-22,NP,R2,0.389,30-22_2018-02-15
17,2/15/18,S.sid,30,30-28,NP,R2,0.387,30-28_2018-02-15
18,2/19/18,S.sid,20,20-4,Control,R1,0.467,20-4_2018-02-19
18,2/19/18,S.sid,20,20-13,Control,R1,0.473,20-13_2018-02-19
18,2/19/18,S.sid,20,20-19,Control,R1,0.467,20-19_2018-02-19
18,2/19/18,S.sid,22,22-2,Control,R1,0.398,22-2_2018-02-19
18,2/19/18,S.sid,22,22-16,Control,R1,0.409,22-16_2018-02-19
18,2/19/18,S.sid,22,22-21,Control,R1,0.397,22-21_2018-02-19
18,2/19/18,S.sid,23,23-57,Control,R1,0.394,23-57_2018-02-19
18,2/19/18,S.sid,23,23-60,Control,R1,0.392,23-60_2018-02-19
18,2/19/18,S.sid,23,23-65,Control,R1,0.38,23-65_2018-02-19
18,2/19/18,S.sid,24,24-2,Control,R1,0.282,24-2_2018-02-19
18,2/19/18,S.sid,24,24-6,Control,R1,0.252,24-6_2018-02-19
18,2/19/18,S.sid,24,24-9,Control,R1,0.258,24-9_2018-02-19
18,2/19/18,S.sid,27,27-3,Control,R1,0.439,27-3_2018-02-19
18,2/19/18,S.sid,27,27-9,Control,R1,0.408,27-9_2018-02-19
18,2/19/18,S.sid,27,27-28,Control,R1,0.443,27-28_2018-02-19
18,2/19/18,S.sid,28,28-2,Control,R1,0.499,28-2_2018-02-19
18,2/19/18,S.sid,28,28-5,Control,R1,0.444,28-5_2018-02-19
18,2/19/18,S.sid,30,30-4,Control,R1,0.252,30-4_2018-02-19
18,2/19/18,S.sid,30,30-8,Control,R1,0.254,30-8_2018-02-19
18,2/19/18,S.sid,30,30-12,Control,R1,0.245,30-12_2018-02-19
18,2/19/18,S.sid,20,20-8,N,R1,0.481,20-8_2018-02-19
18,2/19/18,S.sid,20,20-15,N,R1,0.483,20-15_2018-02-19
18,2/19/18,S.sid,20,20-22,N,R1,0.506,20-22_2018-02-19
18,2/19/18,S.sid,22,22-3,N,R1,0.456,22-3_2018-02-19
18,2/19/18,S.sid,22,22-11,N,R1,0.434,22-11_2018-02-19
18,2/19/18,S.sid,22,22-17,N,R1,0.435,22-17_2018-02-19
18,2/19/18,S.sid,23,23-58,N,R1,0.439,23-58_2018-02-19
18,2/19/18,S.sid,23,23-61,N,R1,0.441,23-61_2018-02-19
18,2/19/18,S.sid,23,23-66,N,R1,0.433,23-66_2018-02-19
18,2/19/18,S.sid,24,24-3,N,R1,0.285,24-3_2018-02-19
18,2/19/18,S.sid,24,24-7,N,R1,0.318,24-7_2018-02-19
18,2/19/18,S.sid,24,24-10,N,R1,0.265,24-10_2018-02-19
18,2/19/18,S.sid,27,27-5,N,R1,0.459,27-5_2018-02-19
18,2/19/18,S.sid,27,27-21,N,R1,0.527,27-21_2018-02-19
18,2/19/18,S.sid,27,27-45,N,R1,0.461,27-45_2018-02-19
18,2/19/18,S.sid,28,28-3,N,R1,0.425,28-3_2018-02-19
18,2/19/18,S.sid,28,28-9,N,R1,0.433,28-9_2018-02-19
18,2/19/18,S.sid,30,30-5,N,R1,0.252,30-5_2018-02-19
18,2/19/18,S.sid,30,30-9,N,R1,0.339,30-9_2018-02-19
18,2/19/18,S.sid,30,30-13,N,R1,0.313,30-13_2018-02-19
18,2/19/18,S.sid,20,20-3,NP,R1,0.466,20-3_2018-02-19
18,2/19/18,S.sid,20,20-11,NP,R1,0.487,20-11_2018-02-19
18,2/19/18,S.sid,20,20-17,NP,R1,0.447,20-17_2018-02-19
18,2/19/18,S.sid,22,22-12,NP,R1,0.445,22-12_2018-02-19
18,2/19/18,S.sid,22,22-18,NP,R1,0.411,22-18_2018-02-19
18,2/19/18,S.sid,22,22-25,NP,R1,0.426,22-25_2018-02-19
18,2/19/18,S.sid,23,23-56,NP,R1,0.418,23-56_2018-02-19
18,2/19/18,S.sid,23,23-63,NP,R1,0.394,23-63_2018-02-19
18,2/19/18,S.sid,23,23-67,NP,R1,0.391,23-67_2018-02-19
18,2/19/18,S.sid,24,24-5,NP,R1,0.277,24-5_2018-02-19
18,2/19/18,S.sid,24,24-15,NP,R1,0.254,24-15_2018-02-19
18,2/19/18,S.sid,27,27-6,NP,R1,0.441,27-6_2018-02-19
18,2/19/18,S.sid,27,27-18,NP,R1,0.445,27-18_2018-02-19
18,2/19/18,S.sid,27,27-46,NP,R1,0.445,27-46_2018-02-19
18,2/19/18,S.sid,28,28-7,NP,R1,0.444,28-7_2018-02-19
18,2/19/18,S.sid,28,28-10,NP,R1,0.372,28-10_2018-02-19
18,2/19/18,S.sid,30,30-3,NP,R1,0.289,30-3_2018-02-19
18,2/19/18,S.sid,30,30-7,NP,R1,0.268,30-7_2018-02-19
18,2/19/18,S.sid,30,30-14,NP,R1,0.262,30-14_2018-02-19
18,2/19/18,S.sid,20,20-26,Control,R2,0.472,20-26_2018-02-19
18,2/19/18,S.sid,20,20-32,Control,R2,0.459,20-32_2018-02-19
18,2/19/18,S.sid,20,20-38,Control,R2,0.472,20-38_2018-02-19
18,2/19/18,S.sid,22,22-32,Control,R2,0.458,22-32_2018-02-19
18,2/19/18,S.sid,22,22-35,Control,R2,0.437,22-35_2018-02-19
18,2/19/18,S.sid,23,23-68,Control,R2,0.411,23-68_2018-02-19
18,2/19/18,S.sid,23,23-72,Control,R2,0.36,23-72_2018-02-19
18,2/19/18,S.sid,23,23-75,Control,R2,0.371,23-75_2018-02-19
18,2/19/18,S.sid,24,24-16,Control,R2,0.281,24-16_2018-02-19
18,2/19/18,S.sid,24,24-19,Control,R2,0.272,24-19_2018-02-19
18,2/19/18,S.sid,27,27-57,Control,R2,0.382,27-57_2018-02-19
18,2/19/18,S.sid,27,27-73,Control,R2,0.377,27-73_2018-02-19
18,2/19/18,S.sid,27,27-85,Control,R2,0.399,27-85_2018-02-19
18,2/19/18,S.sid,28,28-11,Control,R2,0.434,28-11_2018-02-19
18,2/19/18,S.sid,28,28-15,Control,R2,0.397,28-15_2018-02-19
18,2/19/18,S.sid,28,28-29,Control,R2,0.416,28-29_2018-02-19
18,2/19/18,S.sid,30,30-15,Control,R2,0.217,30-15_2018-02-19
18,2/19/18,S.sid,30,30-20,Control,R2,0.275,30-20_2018-02-19
18,2/19/18,S.sid,30,30-26,Control,R2,0.228,30-26_2018-02-19
18,2/19/18,S.sid,20,20-29,N,R2,0.486,20-29_2018-02-19
18,2/19/18,S.sid,20,20-33,N,R2,0.502,20-33_2018-02-19
18,2/19/18,S.sid,20,20-46,N,R2,0.513,20-46_2018-02-19
18,2/19/18,S.sid,22,22-27,N,R2,0.466,22-27_2018-02-19
18,2/19/18,S.sid,22,22-33,N,R2,0.457,22-33_2018-02-19
18,2/19/18,S.sid,22,22-41,N,R2,0.458,22-41_2018-02-19
18,2/19/18,S.sid,23,23-73,N,R2,0.469,23-73_2018-02-19
18,2/19/18,S.sid,23,23-76,N,R2,0.425,23-76_2018-02-19
18,2/19/18,S.sid,23,23-80,N,R2,0.455,23-80_2018-02-19
18,2/19/18,S.sid,24,24-17,N,R2,0.353,24-17_2018-02-19
18,2/19/18,S.sid,24,24-21,N,R2,0.305,24-21_2018-02-19
18,2/19/18,S.sid,24,24-24,N,R2,0.322,24-24_2018-02-19
18,2/19/18,S.sid,27,27-67,N,R2,0.493,27-67_2018-02-19
18,2/19/18,S.sid,27,27-75,N,R2,0.448,27-75_2018-02-19
18,2/19/18,S.sid,27,27-86,N,R2,0.448,27-86_2018-02-19
18,2/19/18,S.sid,28,28-13,N,R2,0.441,28-13_2018-02-19
18,2/19/18,S.sid,28,28-18,N,R2,0.391,28-18_2018-02-19
18,2/19/18,S.sid,28,28-21,N,R2,0.416,28-21_2018-02-19
18,2/19/18,S.sid,30,30-16,N,R2,0.352,30-16_2018-02-19
18,2/19/18,S.sid,30,30-21,N,R2,0.417,30-21_2018-02-19
18,2/19/18,S.sid,30,30-27,N,R2,0.312,30-27_2018-02-19
18,2/19/18,S.sid,20,20-30,NP,R2,0.49,20-30_2018-02-19
18,2/19/18,S.sid,20,20-41,NP,R2,0.471,20-41_2018-02-19
18,2/19/18,S.sid,20,20-48,NP,R2,0.462,20-48_2018-02-19
18,2/19/18,S.sid,22,22-31,NP,R2,0.396,22-31_2018-02-19
18,2/19/18,S.sid,22,22-34,NP,R2,0.434,22-34_2018-02-19
18,2/19/18,S.sid,22,22-38,NP,R2,0.404,22-38_2018-02-19
18,2/19/18,S.sid,23,23-74,NP,R2,0.446,23-74_2018-02-19
18,2/19/18,S.sid,23,23-78,NP,R2,0.427,23-78_2018-02-19
18,2/19/18,S.sid,23,23-81,NP,R2,0.389,23-81_2018-02-19
18,2/19/18,S.sid,24,24-18,NP,R2,0.269,24-18_2018-02-19
18,2/19/18,S.sid,24,24-22,NP,R2,0.28,24-22_2018-02-19
18,2/19/18,S.sid,24,24-25,NP,R2,0.288,24-25_2018-02-19
18,2/19/18,S.sid,27,27-68,NP,R2,0.417,27-68_2018-02-19
18,2/19/18,S.sid,27,27-87,NP,R2,0.443,27-87_2018-02-19
18,2/19/18,S.sid,27,27-98,NP,R2,0.492,27-98_2018-02-19
18,2/19/18,S.sid,28,28-14,NP,R2,0.441,28-14_2018-02-19
18,2/19/18,S.sid,28,28-19,NP,R2,0.393,28-19_2018-02-19
18,2/19/18,S.sid,28,28-23,NP,R2,0.446,28-23_2018-02-19
18,2/19/18,S.sid,30,30-18,NP,R2,0.307,30-18_2018-02-19
18,2/19/18,S.sid,30,30-22,NP,R2,0.322,30-22_2018-02-19
18,2/19/18,S.sid,30,30-28,NP,R2,0.339,30-28_2018-02-19
19,2/22/18,S.sid,20,20-4,Control,R1,0.48,20-4_2018-02-22
19,2/22/18,S.sid,20,20-13,Control,R1,0.492,20-13_2018-02-22
19,2/22/18,S.sid,20,20-19,Control,R1,0.508,20-19_2018-02-22
19,2/22/18,S.sid,22,22-2,Control,R1,0.434,22-2_2018-02-22
19,2/22/18,S.sid,22,22-16,Control,R1,0.439,22-16_2018-02-22
19,2/22/18,S.sid,22,22-21,Control,R1,0.442,22-21_2018-02-22
19,2/22/18,S.sid,23,23-57,Control,R1,0.43,23-57_2018-02-22
19,2/22/18,S.sid,23,23-60,Control,R1,0.434,23-60_2018-02-22
19,2/22/18,S.sid,23,23-65,Control,R1,0.232,23-65_2018-02-22
19,2/22/18,S.sid,24,24-2,Control,R1,0.418,24-2_2018-02-22
19,2/22/18,S.sid,24,24-6,Control,R1,0.202,24-6_2018-02-22
19,2/22/18,S.sid,24,24-9,Control,R1,0.227,24-9_2018-02-22
19,2/22/18,S.sid,27,27-3,Control,R1,0.45,27-3_2018-02-22
19,2/22/18,S.sid,27,27-9,Control,R1,0.416,27-9_2018-02-22
19,2/22/18,S.sid,27,27-28,Control,R1,0.437,27-28_2018-02-22
19,2/22/18,S.sid,28,28-2,Control,R1,0.485,28-2_2018-02-22
19,2/22/18,S.sid,28,28-5,Control,R1,0.456,28-5_2018-02-22
19,2/22/18,S.sid,30,30-4,Control,R1,0.236,30-4_2018-02-22
19,2/22/18,S.sid,30,30-8,Control,R1,0.229,30-8_2018-02-22
19,2/22/18,S.sid,30,30-12,Control,R1,0.213,30-12_2018-02-22
19,2/22/18,S.sid,20,20-8,N,R1,0.504,20-8_2018-02-22
19,2/22/18,S.sid,20,20-15,N,R1,0.495,20-15_2018-02-22
19,2/22/18,S.sid,20,20-22,N,R1,0.5,20-22_2018-02-22
19,2/22/18,S.sid,22,22-3,N,R1,0.456,22-3_2018-02-22
19,2/22/18,S.sid,22,22-11,N,R1,0.457,22-11_2018-02-22
19,2/22/18,S.sid,22,22-17,N,R1,0.448,22-17_2018-02-22
19,2/22/18,S.sid,23,23-58,N,R1,0.448,23-58_2018-02-22
19,2/22/18,S.sid,23,23-61,N,R1,0.444,23-61_2018-02-22
19,2/22/18,S.sid,23,23-66,N,R1,0.45,23-66_2018-02-22
19,2/22/18,S.sid,24,24-3,N,R1,0.254,24-3_2018-02-22
19,2/22/18,S.sid,24,24-7,N,R1,0.289,24-7_2018-02-22
19,2/22/18,S.sid,24,24-10,N,R1,0.249,24-10_2018-02-22
19,2/22/18,S.sid,27,27-5,N,R1,0.425,27-5_2018-02-22
19,2/22/18,S.sid,27,27-21,N,R1,0.47,27-21_2018-02-22
19,2/22/18,S.sid,27,27-45,N,R1,0.441,27-45_2018-02-22
19,2/22/18,S.sid,28,28-3,N,R1,0.381,28-3_2018-02-22
19,2/22/18,S.sid,28,28-9,N,R1,0.422,28-9_2018-02-22
19,2/22/18,S.sid,30,30-5,N,R1,0.168,30-5_2018-02-22
19,2/22/18,S.sid,30,30-9,N,R1,0.332,30-9_2018-02-22
19,2/22/18,S.sid,30,30-13,N,R1,0.326,30-13_2018-02-22
19,2/22/18,S.sid,20,20-3,NP,R1,0.495,20-3_2018-02-22
19,2/22/18,S.sid,20,20-11,NP,R1,0.488,20-11_2018-02-22
19,2/22/18,S.sid,20,20-17,NP,R1,0.467,20-17_2018-02-22
19,2/22/18,S.sid,22,22-12,NP,R1,0.47,22-12_2018-02-22
19,2/22/18,S.sid,22,22-18,NP,R1,0.44,22-18_2018-02-22
19,2/22/18,S.sid,22,22-25,NP,R1,0.456,22-25_2018-02-22
19,2/22/18,S.sid,23,23-56,NP,R1,0.459,23-56_2018-02-22
19,2/22/18,S.sid,23,23-63,NP,R1,0.427,23-63_2018-02-22
19,2/22/18,S.sid,23,23-67,NP,R1,0.406,23-67_2018-02-22
19,2/22/18,S.sid,24,24-5,NP,R1,0.247,24-5_2018-02-22
19,2/22/18,S.sid,24,24-15,NP,R1,0.21,24-15_2018-02-22
19,2/22/18,S.sid,27,27-6,NP,R1,0.451,27-6_2018-02-22
19,2/22/18,S.sid,27,27-18,NP,R1,0.449,27-18_2018-02-22
19,2/22/18,S.sid,27,27-46,NP,R1,0.432,27-46_2018-02-22
19,2/22/18,S.sid,28,28-7,NP,R1,0.438,28-7_2018-02-22
19,2/22/18,S.sid,28,28-10,NP,R1,0.379,28-10_2018-02-22
19,2/22/18,S.sid,30,30-3,NP,R1,0.206,30-3_2018-02-22
19,2/22/18,S.sid,30,30-7,NP,R1,0.197,30-7_2018-02-22
19,2/22/18,S.sid,30,30-14,NP,R1,0.177,30-14_2018-02-22
19,2/22/18,S.sid,20,20-26,Control,R2,0.533,20-26_2018-02-22
19,2/22/18,S.sid,20,20-32,Control,R2,0.106,20-32_2018-02-22
19,2/22/18,S.sid,20,20-38,Control,R2,0.492,20-38_2018-02-22
19,2/22/18,S.sid,22,22-32,Control,R2,0.477,22-32_2018-02-22
19,2/22/18,S.sid,22,22-35,Control,R2,0.46,22-35_2018-02-22
19,2/22/18,S.sid,23,23-68,Control,R2,0.447,23-68_2018-02-22
19,2/22/18,S.sid,23,23-72,Control,R2,0.395,23-72_2018-02-22
19,2/22/18,S.sid,23,23-75,Control,R2,0.406,23-75_2018-02-22
19,2/22/18,S.sid,24,24-16,Control,R2,0.207,24-16_2018-02-22
19,2/22/18,S.sid,24,24-19,Control,R2,0.224,24-19_2018-02-22
19,2/22/18,S.sid,27,27-57,Control,R2,0.4,27-57_2018-02-22
19,2/22/18,S.sid,27,27-73,Control,R2,0.39,27-73_2018-02-22
19,2/22/18,S.sid,27,27-85,Control,R2,0.426,27-85_2018-02-22
19,2/22/18,S.sid,28,28-11,Control,R2,0.449,28-11_2018-02-22
19,2/22/18,S.sid,28,28-15,Control,R2,0.421,28-15_2018-02-22
19,2/22/18,S.sid,28,28-29,Control,R2,0.449,28-29_2018-02-22
19,2/22/18,S.sid,30,30-15,Control,R2,0.137,30-15_2018-02-22
19,2/22/18,S.sid,30,30-20,Control,R2,0.248,30-20_2018-02-22
19,2/22/18,S.sid,30,30-26,Control,R2,0.338,30-26_2018-02-22
19,2/22/18,S.sid,20,20-29,N,R2,0.499,20-29_2018-02-22
19,2/22/18,S.sid,20,20-33,N,R2,0.555,20-33_2018-02-22
19,2/22/18,S.sid,20,20-46,N,R2,0.506,20-46_2018-02-22
19,2/22/18,S.sid,22,22-27,N,R2,0.488,22-27_2018-02-22
19,2/22/18,S.sid,22,22-33,N,R2,0.489,22-33_2018-02-22
19,2/22/18,S.sid,22,22-41,N,R2,0.489,22-41_2018-02-22
19,2/22/18,S.sid,23,23-73,N,R2,0.471,23-73_2018-02-22
19,2/22/18,S.sid,23,23-76,N,R2,0.448,23-76_2018-02-22
19,2/22/18,S.sid,23,23-80,N,R2,0.486,23-80_2018-02-22
19,2/22/18,S.sid,24,24-17,N,R2,0.238,24-17_2018-02-22
19,2/22/18,S.sid,24,24-21,N,R2,0.298,24-21_2018-02-22
19,2/22/18,S.sid,24,24-24,N,R2,0.301,24-24_2018-02-22
19,2/22/18,S.sid,27,27-67,N,R2,0.428,27-67_2018-02-22
19,2/22/18,S.sid,27,27-75,N,R2,0.418,27-75_2018-02-22
19,2/22/18,S.sid,27,27-86,N,R2,0.43,27-86_2018-02-22
19,2/22/18,S.sid,28,28-13,N,R2,0.45,28-13_2018-02-22
19,2/22/18,S.sid,28,28-18,N,R2,0.42,28-18_2018-02-22
19,2/22/18,S.sid,28,28-21,N,R2,0.417,28-21_2018-02-22
19,2/22/18,S.sid,30,30-16,N,R2,0.342,30-16_2018-02-22
19,2/22/18,S.sid,30,30-21,N,R2,0.404,30-21_2018-02-22
19,2/22/18,S.sid,30,30-27,N,R2,0.243,30-27_2018-02-22
19,2/22/18,S.sid,20,20-30,NP,R2,0.501,20-30_2018-02-22
19,2/22/18,S.sid,20,20-41,NP,R2,0.503,20-41_2018-02-22
19,2/22/18,S.sid,20,20-48,NP,R2,0.49,20-48_2018-02-22
19,2/22/18,S.sid,22,22-31,NP,R2,0.409,22-31_2018-02-22
19,2/22/18,S.sid,22,22-34,NP,R2,0.422,22-34_2018-02-22
19,2/22/18,S.sid,22,22-38,NP,R2,0.431,22-38_2018-02-22
19,2/22/18,S.sid,23,23-74,NP,R2,0.44,23-74_2018-02-22
19,2/22/18,S.sid,23,23-78,NP,R2,0.429,23-78_2018-02-22
19,2/22/18,S.sid,23,23-81,NP,R2,0.401,23-81_2018-02-22
19,2/22/18,S.sid,24,24-18,NP,R2,0.221,24-18_2018-02-22
19,2/22/18,S.sid,24,24-22,NP,R2,0.225,24-22_2018-02-22
19,2/22/18,S.sid,24,24-25,NP,R2,0.232,24-25_2018-02-22
19,2/22/18,S.sid,27,27-68,NP,R2,0.406,27-68_2018-02-22
19,2/22/18,S.sid,27,27-87,NP,R2,0.402,27-87_2018-02-22
19,2/22/18,S.sid,27,27-98,NP,R2,0.448,27-98_2018-02-22
19,2/22/18,S.sid,28,28-14,NP,R2,0.409,28-14_2018-02-22
19,2/22/18,S.sid,28,28-19,NP,R2,0.385,28-19_2018-02-22
19,2/22/18,S.sid,28,28-23,NP,R2,0.43,28-23_2018-02-22
19,2/22/18,S.sid,30,30-18,NP,R2,0.188,30-18_2018-02-22
19,2/22/18,S.sid,30,30-22,NP,R2,0.211,30-22_2018-02-22
19,2/22/18,S.sid,30,30-28,NP,R2,0.284,30-28_2018-02-22
20,2/26/18,S.sid,20,20-4,Control,R1,0.444,20-4_2018-02-26
20,2/26/18,S.sid,20,20-13,Control,R1,0.46,20-13_2018-02-26
20,2/26/18,S.sid,20,20-19,Control,R1,0.463,20-19_2018-02-26
20,2/26/18,S.sid,22,22-2,Control,R1,0.426,22-2_2018-02-26
20,2/26/18,S.sid,22,22-16,Control,R1,0.43,22-16_2018-02-26
20,2/26/18,S.sid,22,22-21,Control,R1,0.426,22-21_2018-02-26
20,2/26/18,S.sid,23,23-57,Control,R1,0.42,23-57_2018-02-26
20,2/26/18,S.sid,23,23-60,Control,R1,0.421,23-60_2018-02-26
20,2/26/18,S.sid,23,23-65,Control,R1,0.45,23-65_2018-02-26
20,2/26/18,S.sid,24,24-2,Control,R1,0.144,24-2_2018-02-26
20,2/26/18,S.sid,24,24-6,Control,R1,0.121,24-6_2018-02-26
20,2/26/18,S.sid,24,24-9,Control,R1,0.142,24-9_2018-02-26
20,2/26/18,S.sid,27,27-3,Control,R1,0.405,27-3_2018-02-26
20,2/26/18,S.sid,27,27-9,Control,R1,0.402,27-9_2018-02-26
20,2/26/18,S.sid,27,27-28,Control,R1,0.425,27-28_2018-02-26
20,2/26/18,S.sid,28,28-2,Control,R1,0.431,28-2_2018-02-26
20,2/26/18,S.sid,28,28-5,Control,R1,0.406,28-5_2018-02-26
20,2/26/18,S.sid,30,30-4,Control,R1,0.32,30-4_2018-02-26
20,2/26/18,S.sid,30,30-8,Control,R1,0.298,30-8_2018-02-26
20,2/26/18,S.sid,30,30-12,Control,R1,0.194,30-12_2018-02-26
20,2/26/18,S.sid,20,20-8,N,R1,0.49,20-8_2018-02-26
20,2/26/18,S.sid,20,20-15,N,R1,0.479,20-15_2018-02-26
20,2/26/18,S.sid,20,20-22,N,R1,0.502,20-22_2018-02-26
20,2/26/18,S.sid,22,22-3,N,R1,0.47,22-3_2018-02-26
20,2/26/18,S.sid,22,22-11,N,R1,0.461,22-11_2018-02-26
20,2/26/18,S.sid,22,22-17,N,R1,0.467,22-17_2018-02-26
20,2/26/18,S.sid,23,23-58,N,R1,0.464,23-58_2018-02-26
20,2/26/18,S.sid,23,23-61,N,R1,0.459,23-61_2018-02-26
20,2/26/18,S.sid,23,23-66,N,R1,0.47,23-66_2018-02-26
20,2/26/18,S.sid,24,24-3,N,R1,0.268,24-3_2018-02-26
20,2/26/18,S.sid,24,24-7,N,R1,0.338,24-7_2018-02-26
20,2/26/18,S.sid,24,24-10,N,R1,0.336,24-10_2018-02-26
20,2/26/18,S.sid,27,27-5,N,R1,0.42,27-5_2018-02-26
20,2/26/18,S.sid,27,27-21,N,R1,0.457,27-21_2018-02-26
20,2/26/18,S.sid,27,27-45,N,R1,0.446,27-45_2018-02-26
20,2/26/18,S.sid,28,28-3,N,R1,0.404,28-3_2018-02-26
20,2/26/18,S.sid,28,28-9,N,R1,0.454,28-9_2018-02-26
20,2/26/18,S.sid,30,30-5,N,R1,0.249,30-5_2018-02-26
20,2/26/18,S.sid,30,30-9,N,R1,0.401,30-9_2018-02-26
20,2/26/18,S.sid,30,30-13,N,R1,0.387,30-13_2018-02-26
20,2/26/18,S.sid,20,20-3,NP,R1,0.447,20-3_2018-02-26
20,2/26/18,S.sid,20,20-11,NP,R1,0.44,20-11_2018-02-26
20,2/26/18,S.sid,20,20-17,NP,R1,0.42,20-17_2018-02-26
20,2/26/18,S.sid,22,22-12,NP,R1,0.43,22-12_2018-02-26
20,2/26/18,S.sid,22,22-18,NP,R1,0.422,22-18_2018-02-26
20,2/26/18,S.sid,22,22-25,NP,R1,0.423,22-25_2018-02-26
20,2/26/18,S.sid,23,23-56,NP,R1,0.453,23-56_2018-02-26
20,2/26/18,S.sid,23,23-63,NP,R1,0.41,23-63_2018-02-26
20,2/26/18,S.sid,23,23-67,NP,R1,0.391,23-67_2018-02-26
20,2/26/18,S.sid,24,24-5,NP,R1,0.215,24-5_2018-02-26
20,2/26/18,S.sid,24,24-15,NP,R1,0.179,24-15_2018-02-26
20,2/26/18,S.sid,27,27-6,NP,R1,0.439,27-6_2018-02-26
20,2/26/18,S.sid,27,27-18,NP,R1,0.453,27-18_2018-02-26
20,2/26/18,S.sid,27,27-46,NP,R1,0.459,27-46_2018-02-26
20,2/26/18,S.sid,28,28-7,NP,R1,0.431,28-7_2018-02-26
